id,match_id,region,game_mode,elo,version,blue_one,blue_two,blue_three,blue_four,blue_five,red_one,red_two,red_three,red_four,red_five,winning_team
3182,NA1_5035457740,NA1,ARAM,UNRANKED,14.13.598.9749,Jhin,Kaisa,Gwen,Akshan,Rakan,Nilah,Senna,Neeko,Galio,Zyra,1
3183,NA1_5035444098,NA1,ARAM,UNRANKED,14.13.598.9749,FiddleSticks,Jhin,Akali,Lux,Braum,Volibear,Yone,Bard,Blitzcrank,Maokai,0
3184,NA1_5035437829,NA1,ARAM,UNRANKED,14.13.598.9749,Braum,Lillia,Varus,Milio,Tristana,TahmKench,Jayce,AurelionSol,Singed,Swain,0
3185,NA1_5035416907,NA1,ARAM,EMERALD I,14.13.598.9749,Malzahar,Morgana,Kennen,Zed,KSante,Karma,Nunu,Lulu,Ezreal,Lucian,0
3186,NA1_5035400517,NA1,ARAM,UNRANKED,14.13.598.9749,MasterYi,Thresh,Riven,Katarina,Morgana,Nami,TahmKench,Malzahar,Ashe,Swain,1
3187,NA1_5035393520,NA1,ARAM,UNRANKED,14.13.598.9749,Caitlyn,Hwei,Graves,Sejuani,Bard,Lillia,Senna,JarvanIV,Orianna,Poppy,1
3188,NA1_5035383553,NA1,ARAM,UNRANKED,14.13.598.9749,Khazix,Poppy,Briar,Jayce,Velkoz,Orianna,JarvanIV,Ekko,Swain,Veigar,0
3189,NA1_5035379878,NA1,ARAM,DIAMOND IV,14.13.598.9749,Sett,Teemo,KogMaw,Jhin,Lux,Annie,FiddleSticks,Sylas,Khazix,Poppy,0
3190,NA1_5035368363,NA1,ARAM,GOLD I,14.13.598.9749,Irelia,Lissandra,Xerath,Malzahar,Yone,Smolder,Akshan,Trundle,Nautilus,Heimerdinger,1
3191,NA1_5035364953,NA1,ARAM,GOLD I,14.13.598.9749,Riven,Yone,Lux,TwistedFate,Malzahar,Blitzcrank,XinZhao,Vladimir,Xerath,Akali,0
3192,NA1_5035353693,NA1,ARAM,UNRANKED,14.13.598.9749,Ahri,Twitch,Malphite,Nidalee,Smolder,Veigar,Lux,Qiyana,Hecarim,Vayne,0
3193,NA1_5035353923,NA1,ARAM,UNRANKED,14.13.598.9749,Senna,Tryndamere,Shaco,Annie,Singed,Malphite,Garen,Varus,Zeri,Yorick,1
3194,NA1_5035336382,NA1,ARAM,UNRANKED,14.13.598.9749,Ekko,DrMundo,Rengar,Ashe,Teemo,Nautilus,Nilah,Darius,Seraphine,Vayne,1
3195,NA1_5035330381,NA1,ARAM,UNRANKED,14.13.598.9749,JarvanIV,Jayce,Hwei,Neeko,AurelionSol,Zed,DrMundo,Jinx,Galio,Lulu,1
3196,NA1_5035323318,NA1,ARAM,UNRANKED,14.13.598.9749,Mordekaiser,Nami,Galio,Ornn,Aphelios,Renekton,Brand,Leona,Qiyana,Vi,1
3199,NA1_5035309813,NA1,ARAM,UNRANKED,14.13.598.9749,Gnar,Corki,Sejuani,Pyke,Senna,Leona,Kayle,Nami,Draven,Zyra,0
3200,NA1_5034686850,NA1,ARAM,SILVER III,14.13.598.9749,Ashe,Jayce,Kayle,Trundle,Hwei,Ziggs,Gwen,Vayne,LeeSin,Zoe,1
3201,NA1_5034673705,NA1,ARAM,UNRANKED,14.13.598.9749,Khazix,TwistedFate,Senna,Nami,Yone,Jinx,Sivir,AurelionSol,Xerath,Yasuo,0
3202,NA1_5035323554,NA1,ARAM,UNRANKED,14.13.598.9749,Brand,KogMaw,Ezreal,Nocturne,Jinx,MonkeyKing,Orianna,Amumu,FiddleSticks,Aphelios,1
3203,NA1_5035321401,NA1,ARAM,EMERALD IV,14.13.598.9749,Heimerdinger,Maokai,Jinx,Naafiri,Vladimir,Sion,Ziggs,Pantheon,Lulu,Smolder,1
3204,NA1_5035318212,NA1,ARAM,UNRANKED,14.13.598.9749,Volibear,Tristana,MasterYi,Pantheon,Swain,Vi,Draven,Seraphine,AurelionSol,Varus,0
3207,NA1_5035300357,NA1,ARAM,UNRANKED,14.13.598.9749,Nilah,Ahri,Nautilus,AurelionSol,MasterYi,Volibear,Bard,Kennen,Zed,Cassiopeia,1
3209,NA1_5034690351,NA1,ARAM,UNRANKED,14.13.598.9749,Varus,Janna,Nami,Caitlyn,Lux,Kalista,Mordekaiser,Aphelios,Blitzcrank,Khazix,1
3210,NA1_5034685384,NA1,ARAM,UNRANKED,14.13.598.9749,MasterYi,Hwei,Lux,Vayne,Poppy,Mordekaiser,Brand,MonkeyKing,Draven,Soraka,0
3211,NA1_5034681293,NA1,ARAM,UNRANKED,14.13.598.9749,Karthus,Zoe,Janna,Xayah,Sivir,Brand,Viktor,Sett,Jhin,Ashe,1
3212,NA1_5034680870,NA1,ARAM,PLATINUM IV,14.13.598.9749,Tryndamere,Morgana,Lissandra,Nidalee,MissFortune,Sona,Braum,Urgot,Yuumi,Ahri,0
3213,NA1_5034671458,NA1,ARAM,UNRANKED,14.13.598.9749,Ekko,Nautilus,Kassadin,Tristana,Briar,Viego,Nasus,Shen,Chogath,Viktor,1
3214,NA1_5034669974,NA1,ARAM,UNRANKED,14.13.598.9749,Lux,Lucian,Anivia,Vayne,Kayn,DrMundo,Pyke,Camille,Sona,Akali,0
3215,NA1_5034656690,NA1,ARAM,UNRANKED,14.13.598.9749,Lillia,Tryndamere,Kaisa,Kassadin,Ryze,LeeSin,MasterYi,Xerath,Anivia,Braum,0
3216,NA1_5034105815,NA1,ARAM,GOLD IV,14.13.598.9749,MonkeyKing,Vi,Viktor,MasterYi,Smolder,Draven,Yuumi,Xerath,Volibear,Udyr,1
3217,NA1_5034081731,NA1,ARAM,UNRANKED,14.13.598.9749,Darius,AurelionSol,Janna,Jax,Maokai,Ezreal,Caitlyn,Malphite,KogMaw,Annie,0
3218,NA1_5034076460,NA1,ARAM,UNRANKED,14.13.598.9749,Fiora,Graves,Mordekaiser,Sona,Gangplank,Karthus,Quinn,Nautilus,MasterYi,Orianna,1
3219,NA1_5034072236,NA1,ARAM,EMERALD II,14.13.598.9749,Pyke,Malphite,Orianna,Jayce,Riven,Talon,Kayle,Shen,Aatrox,FiddleSticks,0
3220,NA1_5034068897,NA1,ARAM,UNRANKED,14.13.598.9749,Seraphine,Vex,Samira,Rumble,Nami,Aphelios,Smolder,Lucian,Ekko,Cassiopeia,0
3221,NA1_5034055357,NA1,ARAM,UNRANKED,14.13.598.9749,Vladimir,Kayn,Leblanc,Darius,Sivir,Pyke,Kaisa,MissFortune,Poppy,Brand,0
3222,NA1_5035497820,NA1,ARAM,SILVER II,14.13.598.9749,Thresh,AurelionSol,Lulu,Qiyana,Diana,Senna,Skarner,MasterYi,Ziggs,Warwick,0
3223,NA1_5035386709,NA1,ARAM,UNRANKED,14.13.598.9749,Corki,TwistedFate,Skarner,Trundle,Nidalee,Kaisa,Caitlyn,Pantheon,Veigar,Maokai,0
3224,NA1_5035380475,NA1,ARAM,EMERALD III,14.13.598.9749,Elise,Graves,Gangplank,Velkoz,Jax,Milio,Katarina,Kayle,LeeSin,Warwick,0
3225,NA1_5035358733,NA1,ARAM,UNRANKED,14.13.598.9749,Diana,Viktor,Velkoz,Seraphine,Ashe,KogMaw,Swain,Samira,Rumble,Teemo,1
3226,NA1_5035362781,NA1,ARAM,UNRANKED,14.13.598.9749,Sona,Kayle,Veigar,Sejuani,Shaco,Shyvana,Zyra,Talon,Jax,Caitlyn,1
3227,NA1_5035350299,NA1,ARAM,PLATINUM I,14.13.598.9749,Syndra,Ekko,Viego,Yasuo,Zyra,Kalista,Sivir,Smolder,Thresh,Brand,0
3228,NA1_5035341585,NA1,ARAM,DIAMOND IV,14.13.598.9749,Talon,Anivia,Gnar,Xayah,Sivir,Soraka,Zoe,Viego,Kayle,Shen,1
3229,NA1_5035336378,NA1,ARAM,SILVER I,14.13.598.9749,MonkeyKing,Syndra,Zilean,Poppy,Viktor,Veigar,Varus,Sejuani,Caitlyn,Rakan,0
3230,NA1_5035246103,NA1,ARAM,DIAMOND IV,14.13.598.9749,Qiyana,Xerath,Quinn,Urgot,Renata,KogMaw,Diana,Vi,Draven,Sivir,0
3231,NA1_5035241206,NA1,ARAM,UNRANKED,14.13.598.9749,Vi,Bard,Chogath,Twitch,Kled,Corki,Lulu,Qiyana,Thresh,Shyvana,1
3232,NA1_5035237827,NA1,ARAM,UNRANKED,14.13.598.9749,Bard,Maokai,Orianna,Lissandra,Pyke,Rumble,Ryze,MonkeyKing,Olaf,Neeko,1
3233,NA1_5035220465,NA1,ARAM,UNRANKED,14.13.598.9749,Brand,Syndra,Milio,Gangplank,Skarner,Ezreal,Blitzcrank,Smolder,RekSai,Swain,1
3234,NA1_5035217794,NA1,ARAM,UNRANKED,14.13.598.9749,Hecarim,Ryze,Leblanc,Ziggs,Ekko,MasterYi,Teemo,Aatrox,Taliyah,Braum,1
3235,NA1_5035202582,NA1,ARAM,GOLD IV,14.13.598.9749,Senna,Brand,Draven,Viego,Vex,Sett,Aphelios,Sejuani,Kalista,Chogath,0
3237,NA1_5034880014,NA1,ARAM,UNRANKED,14.13.598.9749,Karma,Akali,Kalista,Caitlyn,LeeSin,Taric,Amumu,Kennen,Thresh,Nilah,0
3238,NA1_5034865195,NA1,ARAM,UNRANKED,14.13.598.9749,Kaisa,Galio,Morgana,Xayah,Nocturne,Malphite,Viego,Darius,Trundle,Alistar,0
3239,NA1_5034850317,NA1,ARAM,SILVER III,14.13.598.9749,Brand,Graves,Katarina,Veigar,Leona,Cassiopeia,Nautilus,Zed,Malzahar,Corki,0
3240,NA1_5034835153,NA1,ARAM,UNRANKED,14.13.598.9749,Akshan,Evelynn,Xerath,Lucian,Bard,Zilean,Graves,Orianna,Malphite,Milio,0
3241,NA1_5034814695,NA1,ARAM,UNRANKED,14.13.598.9749,Nunu,Malzahar,Jinx,Khazix,Rakan,Kindred,Draven,Vayne,LeeSin,JarvanIV,0
3242,NA1_5035216003,NA1,ARAM,UNRANKED,14.13.598.9749,Brand,Maokai,Draven,Swain,Garen,Teemo,Jax,Malphite,Ryze,Veigar,0
3243,NA1_5035202629,NA1,ARAM,UNRANKED,14.13.598.9749,Riven,Irelia,Ziggs,Akshan,Teemo,Vi,Yasuo,Milio,Malphite,Sett,1
3245,NA1_5027987274,NA1,ARAM,UNRANKED,14.13.596.7996,Veigar,Garen,Renekton,Velkoz,Jinx,Karma,Kindred,Braum,Ahri,Akshan,0
3246,NA1_5027980123,NA1,ARAM,UNRANKED,14.13.596.7996,Ashe,Renekton,Swain,Sivir,Kaisa,Lulu,Quinn,Sett,MasterYi,Karma,1
3265,NA1_5033860730,NA1,ARAM,UNRANKED,14.13.598.9749,Ashe,Pantheon,Sivir,Taliyah,Cassiopeia,Fiora,Zyra,Sion,Veigar,KogMaw,0
3266,NA1_5033842371,NA1,ARAM,BRONZE IV,14.13.598.9749,Ashe,Anivia,Syndra,Zilean,Morgana,Jayce,Seraphine,MissFortune,Ziggs,Fiora,1
3267,NA1_5033821526,NA1,ARAM,UNRANKED,14.13.598.9749,Ziggs,Malphite,Jhin,Ashe,Kled,Fizz,Diana,Xerath,Sivir,Udyr,0
3275,NA1_5035465186,NA1,ARAM,UNRANKED,14.13.598.9749,Soraka,Heimerdinger,Sett,Caitlyn,Rakan,Ashe,AurelionSol,Syndra,Gangplank,Aatrox,1
3276,NA1_5035453468,NA1,ARAM,PLATINUM III,14.13.598.9749,Aatrox,Darius,Caitlyn,Ahri,Morgana,Diana,Vayne,Lux,Amumu,Veigar,0
3277,NA1_5035429644,NA1,ARAM,UNRANKED,14.13.598.9749,Ivern,Ezreal,Heimerdinger,Viktor,Graves,Samira,Yorick,Nami,Olaf,Anivia,0
3278,NA1_5035421402,NA1,ARAM,UNRANKED,14.13.598.9749,Draven,Ziggs,Nami,Samira,Twitch,Zed,KogMaw,Akshan,Garen,Jayce,0
3279,NA1_5035391681,NA1,ARAM,UNRANKED,14.13.598.9749,Janna,AurelionSol,Karma,Leona,Lucian,RekSai,Senna,Gwen,Kaisa,MonkeyKing,0
3280,NA1_5035387009,NA1,ARAM,UNRANKED,14.13.598.9749,Ahri,Darius,Lucian,Sona,Milio,Zeri,Teemo,Sion,Garen,Nidalee,0
3281,NA1_5035368720,NA1,ARAM,UNRANKED,14.13.598.9749,Varus,Milio,Soraka,Ziggs,Sett,Karma,Neeko,Kalista,Karthus,Lulu,0
3282,NA1_5035362344,NA1,ARAM,UNRANKED,14.13.598.9749,Jinx,Senna,MonkeyKing,Samira,Milio,Maokai,Ekko,Alistar,Ashe,Lux,1
3283,NA1_5035354504,NA1,ARAM,UNRANKED,14.13.598.9749,Samira,Caitlyn,Morgana,Seraphine,Annie,Senna,Janna,Renata,Skarner,Veigar,0
3284,NA1_5035345409,NA1,ARAM,UNRANKED,14.13.598.9749,Ahri,Pyke,Ziggs,TahmKench,Yasuo,Twitch,Akshan,Sett,Lux,Ivern,0
3285,NA1_5035335616,NA1,ARAM,UNRANKED,14.13.598.9749,Rammus,Jhin,Nidalee,Fiora,Morgana,Camille,Soraka,Maokai,Zac,Xerath,1
3286,NA1_5035331619,NA1,ARAM,UNRANKED,14.13.598.9749,Caitlyn,Lillia,Syndra,Veigar,Briar,Irelia,Volibear,Amumu,Xayah,Akali,1
3288,NA1_5035178458,NA1,ARAM,EMERALD III,14.13.598.9749,Ashe,Blitzcrank,Poppy,Aphelios,Yorick,Velkoz,Renekton,Seraphine,Fizz,Shen,1
3289,NA1_5035157610,NA1,ARAM,DIAMOND IV,14.13.598.9749,Lissandra,Senna,Ornn,Udyr,Lillia,Jhin,Ashe,Qiyana,Jayce,Hwei,0
3290,NA1_5035096794,NA1,ARAM,UNRANKED,14.13.598.9749,Yuumi,Anivia,Caitlyn,Zyra,Draven,Pantheon,Kayle,KogMaw,Viktor,Twitch,1
3291,NA1_5035080402,NA1,ARAM,GOLD III,14.13.598.9749,Quinn,Aphelios,Brand,Fizz,Swain,Varus,Sona,Anivia,Senna,Smolder,0
3292,NA1_5035064410,NA1,ARAM,GOLD III,14.13.598.9749,Tristana,Ekko,Zyra,Pantheon,Senna,Akshan,Hecarim,Thresh,Nilah,Jhin,0
3293,NA1_5035055112,NA1,ARAM,UNRANKED,14.13.598.9749,Zed,Ivern,Aphelios,Xayah,Singed,Lucian,Ahri,LeeSin,Vex,Malphite,1
3294,NA1_5034952041,NA1,ARAM,UNRANKED,14.13.598.9749,Syndra,Yorick,Neeko,Twitch,Pantheon,Warwick,Nasus,Ashe,Kindred,Sejuani,0
3295,NA1_5035254096,NA1,ARAM,BRONZE I,14.13.598.9749,Morgana,Lux,Yone,Varus,Katarina,Braum,Ryze,Shen,Janna,Aphelios,1
3296,NA1_5035243437,NA1,ARAM,UNRANKED,14.13.598.9749,Annie,Lulu,Fiora,KSante,Kennen,Azir,Senna,Neeko,Xayah,Warwick,0
3297,NA1_5035234341,NA1,ARAM,UNRANKED,14.13.598.9749,Aatrox,Rell,Corki,FiddleSticks,Syndra,Malphite,Brand,Lulu,Caitlyn,Milio,0
3298,NA1_5035230783,NA1,ARAM,UNRANKED,14.13.598.9749,Rumble,Shen,Xerath,MissFortune,Belveth,Varus,KSante,Veigar,Hwei,Sion,1
3299,NA1_5035215307,NA1,ARAM,UNRANKED,14.13.598.9749,Vayne,Mordekaiser,Nautilus,Karma,JarvanIV,Smolder,Lux,Jinx,Nunu,Sejuani,1
3300,NA1_5035200686,NA1,ARAM,UNRANKED,14.13.598.9749,Malzahar,Khazix,Caitlyn,Garen,Lux,Veigar,Braum,Naafiri,Trundle,Tryndamere,0
3302,NA1_5034582790,NA1,ARAM,UNRANKED,14.13.598.9749,Nocturne,Khazix,Xerath,Malphite,Jayce,Poppy,KogMaw,Graves,Gangplank,Warwick,1
3303,NA1_5034568995,NA1,ARAM,UNRANKED,14.13.598.9749,Varus,Gwen,Khazix,Ziggs,Neeko,Yone,Diana,Nunu,Kayn,Zyra,1
3304,NA1_5034551196,NA1,ARAM,PLATINUM I,14.13.598.9749,Milio,TwistedFate,Rammus,MissFortune,Jhin,Syndra,Thresh,KogMaw,Vayne,Malzahar,1
3305,NA1_5034538815,NA1,ARAM,UNRANKED,14.13.598.9749,Ziggs,Kaisa,Sejuani,Briar,Nunu,Ashe,Warwick,Leona,Gwen,Akali,0
3306,NA1_5033985523,NA1,ARAM,UNRANKED,14.13.598.9749,Jayce,Lucian,Renekton,Brand,Veigar,Sona,Teemo,Kaisa,Xayah,Rammus,1
3307,NA1_5033980540,NA1,ARAM,UNRANKED,14.13.598.9749,Fizz,Maokai,Warwick,Pyke,Lulu,Vayne,TwistedFate,Karthus,Sett,Khazix,1
3308,NA1_5033980906,NA1,ARAM,UNRANKED,14.13.598.9749,Gangplank,Leblanc,Khazix,Malphite,Ahri,Nautilus,Yasuo,Garen,Azir,Janna,1
3309,NA1_5033971109,NA1,ARAM,UNRANKED,14.13.598.9749,Lillia,Ahri,Teemo,Kaisa,Varus,Yasuo,Malphite,Elise,Ashe,Lucian,0
3310,NA1_5033968773,NA1,ARAM,UNRANKED,14.13.598.9749,Lulu,Briar,FiddleSticks,Draven,Nidalee,Hecarim,Fizz,Vayne,Lillia,Thresh,0
3311,NA1_5033963750,NA1,ARAM,UNRANKED,14.13.598.9749,Varus,Sivir,Vladimir,Kennen,Pantheon,Warwick,Nautilus,Tristana,Milio,Azir,0
3312,NA1_5033951199,NA1,ARAM,UNRANKED,14.13.598.9749,Neeko,LeeSin,Graves,Tryndamere,Caitlyn,Swain,Zed,Viktor,Morgana,Twitch,1
3313,NA1_5033940429,NA1,ARAM,UNRANKED,14.13.598.9749,Garen,Fizz,Neeko,Xayah,Gangplank,Karma,Soraka,Aphelios,Senna,Darius,1
3314,NA1_5033928573,NA1,ARAM,UNRANKED,14.13.598.9749,Chogath,Rengar,FiddleSticks,Jinx,Nidalee,Vayne,Karthus,Skarner,Vladimir,Thresh,1
3315,NA1_5035525904,NA1,ARAM,UNRANKED,14.13.598.9749,Brand,Maokai,Mordekaiser,Xayah,Kayn,Ziggs,Samira,Malphite,Cassiopeia,MonkeyKing,0
3316,NA1_5035512946,NA1,ARAM,UNRANKED,14.13.598.9749,Sivir,Brand,Karma,Talon,Zeri,AurelionSol,Nidalee,Lucian,Nami,Amumu,0
3317,NA1_5035498857,NA1,ARAM,UNRANKED,14.13.598.9749,Viego,Mordekaiser,Lucian,Kaisa,Chogath,Zyra,Garen,Orianna,Zeri,Nami,0
3319,NA1_5035347388,NA1,ARAM,UNRANKED,14.13.598.9749,MissFortune,Pyke,AurelionSol,Akali,Nidalee,Ahri,Talon,Graves,Jhin,Heimerdinger,1
3320,NA1_5035340140,NA1,ARAM,GOLD IV,14.13.598.9749,Orianna,Akshan,Gangplank,Ahri,Tryndamere,Nidalee,Milio,Blitzcrank,Xayah,Rumble,1
3321,NA1_5035334835,NA1,ARAM,UNRANKED,14.13.598.9749,Hwei,Zed,Sejuani,Zilean,Garen,Sylas,Quinn,Kaisa,Teemo,Yuumi,1
3322,NA1_5035322629,NA1,ARAM,UNRANKED,14.13.598.9749,Vex,Leblanc,DrMundo,Tristana,Milio,Malphite,Vi,Ekko,Draven,Seraphine,0
3323,NA1_5035326838,NA1,ARAM,DIAMOND II,14.13.598.9749,Akshan,AurelionSol,Yone,Qiyana,Sylas,Yuumi,Janna,Cassiopeia,Brand,Jax,0
3324,NA1_5035321124,NA1,ARAM,GOLD IV,14.13.598.9749,Karma,Jhin,Hecarim,Jax,Morgana,Galio,Zeri,Sion,Gangplank,Nidalee,1
3325,NA1_5035311520,NA1,ARAM,UNRANKED,14.13.598.9749,Morgana,Ahri,Gangplank,Milio,Pyke,Zilean,Pantheon,Vayne,Aatrox,Veigar,0
3333,NA1_5035173336,NA1,ARAM,UNRANKED,14.13.598.9749,Kennen,Udyr,Zac,Nocturne,Jhin,Sivir,Gnar,Vladimir,Rengar,Garen,0
3334,NA1_5035161086,NA1,ARAM,PLATINUM II,14.13.598.9749,Leblanc,Yuumi,Sett,Thresh,Lucian,Sejuani,Mordekaiser,Twitch,Gangplank,Briar,1
4480,NA1_5034838521,NA1,ARAM,DIAMOND IV,14.13.598.9749,Jhin,Alistar,Pantheon,Darius,Zoe,TwistedFate,KogMaw,Sona,KSante,MasterYi,1
4531,NA1_5034806035,NA1,ARAM,GOLD I,14.13.598.9749,Ryze,Hwei,Katarina,Illaoi,Caitlyn,Morgana,Nasus,Samira,Lux,Jayce,0
4566,NA1_5034331040,NA1,ARAM,UNRANKED,14.13.598.9749,Pyke,MonkeyKing,Seraphine,Lulu,Rell,Draven,Lucian,Anivia,Shyvana,Bard,0
4592,NA1_5035549549,NA1,ARAM,UNRANKED,14.13.598.9749,Darius,LeeSin,Renekton,Renata,Hecarim,Garen,Velkoz,Jinx,Elise,Thresh,0
4601,NA1_5034238191,NA1,ARAM,EMERALD III,14.13.598.9749,Malzahar,Chogath,Ahri,KSante,Tristana,MissFortune,Yorick,Seraphine,Azir,Yone,1
4604,NA1_5034203308,NA1,ARAM,UNRANKED,14.13.598.9749,Morgana,Draven,Gwen,Galio,Rakan,Jhin,KSante,Tristana,Sejuani,Senna,0
3355,NA1_5035202563,NA1,ARAM,UNRANKED,14.13.598.9749,Vi,MissFortune,Nunu,Hwei,Kayle,Vex,Blitzcrank,Kaisa,LeeSin,Akali,0
3357,NA1_5035174732,NA1,ARAM,UNRANKED,14.13.598.9749,Lucian,Kaisa,Diana,Trundle,Sylas,Milio,Akali,Smolder,Draven,Renekton,0
3358,NA1_5035155225,NA1,ARAM,UNRANKED,14.13.598.9749,Sivir,Tryndamere,AurelionSol,Thresh,Velkoz,Nidalee,Ashe,Yasuo,Aatrox,Annie,0
3359,NA1_5033005026,NA1,ARAM,UNRANKED,14.13.598.9749,Milio,Nami,Khazix,Volibear,Pyke,Senna,Draven,Lux,Yasuo,Evelynn,0
3360,NA1_5032993232,NA1,ARAM,UNRANKED,14.13.598.9749,Jhin,Leblanc,Ezreal,AurelionSol,Soraka,Syndra,Sivir,Twitch,Ornn,Renata,0
3361,NA1_5030741765,NA1,ARAM,PLATINUM II,14.13.596.7996,Akali,Yasuo,FiddleSticks,Tristana,Teemo,Leona,Rengar,Graves,Amumu,KogMaw,1
3362,NA1_5030715394,NA1,ARAM,BRONZE II,14.13.596.7996,Nunu,MissFortune,Corki,LeeSin,Karthus,Neeko,Renekton,Amumu,Xayah,Nasus,1
3363,NA1_5030691573,NA1,ARAM,UNRANKED,14.13.596.7996,Lillia,Shaco,Kalista,Ezreal,Illaoi,Katarina,Volibear,Hwei,Zed,Kaisa,1
3364,NA1_5030678620,NA1,ARAM,SILVER IV,14.13.596.7996,Janna,Kaisa,Yasuo,Jhin,Rakan,Pantheon,Sona,Nautilus,Lux,Ashe,1
3365,NA1_5030235959,NA1,ARAM,UNRANKED,14.13.596.7996,Neeko,Malzahar,Morgana,Seraphine,Graves,Azir,Kassadin,Braum,Vayne,Senna,1
3366,NA1_5030216546,NA1,ARAM,UNRANKED,14.13.596.7996,Brand,Ahri,Alistar,Draven,Soraka,Malphite,Garen,Ashe,Akali,Hecarim,1
3367,NA1_5030203357,NA1,ARAM,UNRANKED,14.13.596.7996,Elise,Jhin,Velkoz,Shen,Annie,Ivern,Quinn,Corki,Maokai,Trundle,0
3368,NA1_5030189449,NA1,ARAM,UNRANKED,14.13.596.7996,Pantheon,Sejuani,Jhin,Leona,Corki,Garen,Braum,Varus,Shaco,Kalista,0
3369,NA1_5029558591,NA1,ARAM,UNRANKED,14.13.596.7996,Zed,AurelionSol,Rumble,Akshan,Sona,Kassadin,Ezreal,Lux,Aatrox,Vayne,0
3370,NA1_5028262500,NA1,ARAM,BRONZE IV,14.13.596.7996,Azir,Jinx,Sona,JarvanIV,Nunu,Nidalee,Akshan,Hwei,Zyra,Taliyah,0
3371,NA1_5028256755,NA1,ARAM,UNRANKED,14.13.596.7996,Zyra,Sett,Malphite,Taliyah,Viego,Xerath,Taric,Jhin,Bard,Tryndamere,0
3372,NA1_5028239799,NA1,ARAM,UNRANKED,14.13.596.7996,Thresh,Janna,Belveth,Teemo,Kayle,Taliyah,Nautilus,TwistedFate,Taric,Leblanc,0
3376,NA1_5035027672,NA1,ARAM,UNRANKED,14.13.598.9749,Kaisa,Xerath,Morgana,Lissandra,Graves,Karthus,Jax,Leona,Malphite,Zeri,1
3377,NA1_5035010776,NA1,ARAM,SILVER III,14.13.598.9749,Tristana,Sion,Zac,Bard,Tryndamere,Veigar,Rell,Milio,Velkoz,Smolder,1
3378,NA1_5034566647,NA1,ARAM,UNRANKED,14.13.598.9749,Blitzcrank,KogMaw,Hwei,Leona,Draven,Akshan,LeeSin,Taliyah,Karma,Varus,0
3379,NA1_5034536146,NA1,ARAM,UNRANKED,14.13.598.9749,Mordekaiser,Kayn,Ashe,Fizz,DrMundo,Pyke,Xerath,Belveth,Zyra,Shyvana,1
3380,NA1_5034499334,NA1,ARAM,UNRANKED,14.13.598.9749,Xerath,Elise,Corki,Zed,Leona,Twitch,Ahri,Jhin,Vex,Veigar,0
3381,NA1_5034417084,NA1,ARAM,UNRANKED,14.13.598.9749,Darius,Belveth,Leblanc,Vayne,Nami,Brand,Akali,Karma,Twitch,KSante,0
3382,NA1_5033829574,NA1,ARAM,UNRANKED,14.13.598.9749,Chogath,Khazix,Lux,Zoe,Sivir,Vayne,Nautilus,Syndra,Swain,Malzahar,1
3383,NA1_5032746168,NA1,ARAM,BRONZE II,14.13.598.9749,Gangplank,Illaoi,Gnar,Aatrox,Graves,Sivir,Teemo,Riven,Sion,Camille,1
3384,NA1_5032723295,NA1,ARAM,UNRANKED,14.13.598.9749,Kalista,Rumble,Ezreal,Zilean,Azir,Zed,Kassadin,Ashe,Chogath,Annie,0
3385,NA1_5032710591,NA1,ARAM,UNRANKED,14.13.598.9749,Kayle,Akshan,Chogath,Lillia,Darius,Morgana,Skarner,Pyke,Diana,Vex,0
3386,NA1_5032694777,NA1,ARAM,UNRANKED,14.13.598.9749,Amumu,Nunu,Karma,Akshan,MissFortune,Garen,Ashe,Gangplank,Draven,Ahri,1
3387,NA1_5031491339,NA1,ARAM,SILVER IV,14.13.598.9749,Akali,Tristana,Gnar,Morgana,Kayle,Amumu,Aatrox,Kennen,Sivir,Ivern,0
3388,NA1_5031479028,NA1,ARAM,UNRANKED,14.13.598.9749,Senna,Ekko,Seraphine,Briar,Karthus,Alistar,MasterYi,Quinn,Ryze,Malphite,1
3389,NA1_5030886564,NA1,ARAM,SILVER IV,14.13.596.7996,Khazix,Karma,Nami,Diana,Kayle,Braum,Azir,MasterYi,Renekton,Talon,0
3390,NA1_5030800879,NA1,ARAM,UNRANKED,14.13.596.7996,KogMaw,Samira,Zac,Ekko,Shen,Zyra,Brand,TahmKench,Graves,Sivir,1
3391,NA1_5028938107,NA1,ARAM,UNRANKED,14.13.596.7996,Sejuani,Kaisa,Nami,Teemo,Vex,Twitch,KogMaw,Yone,Lux,Malphite,1
3392,NA1_5028321476,NA1,ARAM,UNRANKED,14.13.596.7996,Alistar,Braum,Viktor,Taric,Ziggs,Brand,Cassiopeia,Zeri,Akshan,Annie,1
3393,NA1_5035190763,NA1,ARAM,UNRANKED,14.13.598.9749,Gragas,Riven,AurelionSol,Annie,Maokai,Jhin,Varus,MonkeyKing,Graves,Yorick,0
3395,NA1_5035156916,NA1,ARAM,BRONZE IV,14.13.598.9749,MissFortune,Maokai,Pantheon,Vex,Alistar,Trundle,Nautilus,Malzahar,Janna,Smolder,1
3396,NA1_5034360234,NA1,ARAM,UNRANKED,14.13.598.9749,Jax,Aatrox,Sivir,Twitch,Lucian,Teemo,Brand,LeeSin,Ashe,Renekton,1
3398,NA1_5034326233,NA1,ARAM,EMERALD III,14.13.598.9749,Yasuo,Alistar,Kassadin,Teemo,LeeSin,Hecarim,Nami,Milio,Morgana,Graves,0
